subject,tapNum,natRhythmTap (in ms.)
s_02_lg_0,75,1649581763584.4297
s_02_lg_0,76,1649581763937.3865
s_02_lg_0,77,1649581764290.526
s_02_lg_0,78,1649581764656.7395
s_02_lg_0,79,1649581765033.6792
s_02_lg_0,80,1649581765399.7388
s_02_lg_0,81,1649581765767.0583
s_02_lg_0,82,1649581766142.0916
s_02_lg_0,83,1649581766481.4922
s_02_lg_0,84,1649581766848.657
s_02_lg_0,85,1649581767178.2446
s_02_lg_0,86,1649581767543.8142
s_02_lg_0,87,1649581767889.2837
s_02_lg_0,88,1649581768231.9644
s_02_lg_0,89,1649581768598.2825
s_02_lg_0,90,1649581768938.4756
s_02_lg_0,91,1649581769314.9321
s_02_lg_0,92,1649581769645.8813
s_02_lg_0,93,1649581770011.6763
s_02_lg_0,94,1649581770330.0305
s_02_lg_0,95,1649581770659.1978
s_02_lg_0,96,1649581771013.559
s_02_lg_0,97,1649581771343.966
s_02_lg_0,98,1649581771684.8625
s_02_lg_0,99,1649581772037.166
s_02_lg_0,100,1649581772391.1545
s_02_lg_0,101,1649581772720.1106
s_02_lg_0,102,1649581773097.6758
s_02_lg_0,103,1649581773439.9602
s_02_lg_0,104,1649581773805.3655
s_02_lg_0,105,1649581774135.8677
s_02_lg_0,106,1649581774492.3083
s_02_lg_0,107,1649581774848.974
s_02_lg_0,108,1649581775177.9956
s_02_lg_0,109,1649581775518.746
s_02_lg_0,110,1649581775848.2383
s_02_lg_0,111,1649581776190.6152
s_02_lg_0,112,1649581776533.1145
s_02_lg_0,113,1649581776902.376
s_02_lg_0,114,1649581777231.095
s_02_lg_0,115,1649581777585.1194
s_02_lg_0,116,1649581777914.908
s_02_lg_0,117,1649581778255.9023
s_02_lg_0,118,1649581778559.8376
s_02_lg_0,119,1649581778939.1797
s_02_lg_0,120,1649581779279.455
s_02_lg_0,121,1649581779610.9578
s_02_lg_0,122,1649581779975.5664
s_02_lg_0,123,1649581780303.7144
s_02_lg_0,124,1649581780657.061
s_02_lg_0,125,1649581781008.1753
s_02_lg_0,126,1649581781375.6199
s_02_lg_0,127,1649581781705.3167
s_02_lg_0,128,1649581782057.044
s_02_lg_0,129,1649581782372.6384
s_02_lg_0,130,1649581782724.7607
s_02_lg_0,131,1649581783092.1987
s_02_lg_0,132,1649581783409.533
s_02_lg_0,133,1649581783777.7324
s_02_lg_0,134,1649581784116.3726
s_02_lg_0,135,1649581784483.7207
s_02_lg_0,136,1649581784800.4612
s_02_lg_0,137,1649581785156.7498
s_02_lg_0,138,1649581785483.4973
s_02_lg_0,139,1649581785838.0908
s_02_lg_0,140,1649581786190.5115
s_02_lg_0,141,1649581786567.825
s_02_lg_0,142,1649581786859.8796
s_02_lg_0,143,1649581787173.8606
s_02_lg_0,144,1649581787512.6917
s_02_lg_0,145,1649581787868.4849
s_02_lg_0,146,1649581788208.0872
s_02_lg_0,147,1649581788547.659
s_02_lg_0,148,1649581788890.9678
s_02_lg_0,149,1649581789245.114
s_02_lg_0,150,1649581789601.172
s_02_lg_0,151,1649581789943.5027
s_02_lg_0,152,1649581790283.8506
s_02_lg_0,153,1649581790662.1611
s_02_lg_0,154,1649581790991.4905
s_02_lg_0,155,1649581791320.41
s_02_lg_0,156,1649581791685.022
s_02_lg_0,157,1649581792015.8167
s_02_lg_0,158,1649581792357.2307
s_02_lg_0,159,1649581792733.5776
s_02_lg_0,160,1649581793102.1157
s_02_lg_0,161,1649581793469.2893
s_02_lg_0,162,1649581793811.9768
s_02_lg_0,163,1649581794116.842
s_02_lg_0,164,1649581794445.9902
s_02_lg_0,165,1649581794787.364
s_02_lg_0,166,1649581795176.7986
s_02_lg_0,167,1649581795532.0266
s_02_lg_0,168,1649581795902.3179
s_02_lg_0,169,1649581796232.7766
s_02_lg_0,170,1649581796562.7214
s_02_lg_0,171,1649581796891.7175
s_02_lg_0,172,1649581797221.8271


Time elapsed (in seconds): ,60
Subject perception (in seconds): ,35
